query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched
Kemal Kirtac,https://openalex.org/A5108909107,Kemal Kirtac,https://api.openalex.org/works?filter=author.id:A5108909107,3.0,6.0,GB,True
Kenan Alkiek,https://openalex.org/A5003579515,Kenan Alkiek,https://api.openalex.org/works?filter=author.id:A5003579515,2.0,6.0,,True
Kenji Yokotani,https://openalex.org/A5102845677,Kenji Yokotani,https://api.openalex.org/works?filter=author.id:A5102845677,6.0,30.0,,True
Kenneth H.Y. Chung,,,,,,,False
Kent Larson,https://openalex.org/A5014640639,Kent Larson,https://api.openalex.org/works?filter=author.id:A5014640639,22.0,142.0,ES,True
Kerstin Ostermann,https://openalex.org/A5028806505,Kerstin Ostermann,https://api.openalex.org/works?filter=author.id:A5028806505,3.0,14.0,,True
Kevin Carmody,https://openalex.org/A5074270541,Kevin Carmody,https://api.openalex.org/works?filter=author.id:A5074270541,3.0,11.0,,True
Kevin Koban,https://openalex.org/A5048041427,Kevin Koban,https://api.openalex.org/works?filter=author.id:A5048041427,13.0,61.0,AT,True
Kevin Tiede,https://openalex.org/A5090759530,Kevin E. Tiede,https://api.openalex.org/works?filter=author.id:A5090759530,6.0,18.0,DE,True
Kiara L. Sanchez,https://openalex.org/A5025451579,Kiara L. Sanchez,https://api.openalex.org/works?filter=author.id:A5025451579,3.0,5.0,,True
Kinga Makovi,https://openalex.org/A5055686105,Kinga Makovi,https://api.openalex.org/works?filter=author.id:A5055686105,11.0,39.0,,True
Kirsten Krogh Hansen,https://openalex.org/A5088086711,Karen Lee Hansen,https://api.openalex.org/works?filter=author.id:A5088086711,6.0,18.0,DK,True
Kohei F. Takeda,https://openalex.org/A5017981514,Kohei Takeda,https://api.openalex.org/works?filter=author.id:A5017981514,23.0,168.0,JP,True
Kohei Ishii,https://openalex.org/A5043662694,Kohei Ishii,https://api.openalex.org/works?filter=author.id:A5043662694,8.0,35.0,,True
KoichiY,,,,,,,False
Koki Ota,https://openalex.org/A5058942683,Koki Ota,https://api.openalex.org/works?filter=author.id:A5058942683,5.0,9.0,JP,True
Kokil Jaidka,https://openalex.org/A5079154791,Kokil Jaidka,https://api.openalex.org/works?filter=author.id:A5079154791,25.0,177.0,SG,True
Krishna P. Gummadi,https://openalex.org/A5067688305,Krishna P. Gummadi,https://api.openalex.org/works?filter=author.id:A5067688305,69.0,291.0,DE,True
Kristina Gligoric,https://openalex.org/A5031039880,Kristina Gligorić,https://api.openalex.org/works?filter=author.id:A5031039880,10.0,48.0,,True
Kristine Hein,https://openalex.org/A5022579600,K Hein,https://api.openalex.org/works?filter=author.id:A5022579600,9.0,32.0,DE,True
Ksenia Mukhina,https://openalex.org/A5060834533,Ksenia Mukhina,https://api.openalex.org/works?filter=author.id:A5060834533,8.0,59.0,EE,True
Kyle Laskowski,https://openalex.org/A5030859194,Kornel Laskowski,https://api.openalex.org/works?filter=author.id:A5030859194,18.0,67.0,US,True
Kyriaki Kalimeri,https://openalex.org/A5039448366,Kyriaki Kalimeri,https://api.openalex.org/works?filter=author.id:A5039448366,20.0,97.0,IT,True
Károly Takács,https://openalex.org/A5015566794,Károly Takács,https://api.openalex.org/works?filter=author.id:A5015566794,21.0,109.0,SE,True
Laia Castro Herrero,https://openalex.org/A5002715752,Laia Castro,https://api.openalex.org/works?filter=author.id:A5002715752,15.0,43.0,ES,True
Lanu Kim,https://openalex.org/A5018964666,Lanu Kim,https://api.openalex.org/works?filter=author.id:A5018964666,8.0,24.0,KR,True
Lara Kirfel,https://openalex.org/A5065284861,Lara Kirfel,https://api.openalex.org/works?filter=author.id:A5065284861,9.0,26.0,DE,True
Lasse Mohr,https://openalex.org/A5051075106,Lasse Mohr,https://api.openalex.org/works?filter=author.id:A5051075106,1.0,2.0,,True
Lau Lilleholt Harpviken,,,,,,,False
Laura Boeschoten,https://openalex.org/A5021589283,Laura Boeschoten,https://api.openalex.org/works?filter=author.id:A5021589283,11.0,46.0,NL,True
Laura Diosan,https://openalex.org/A5052445343,Laura Dioşan,https://api.openalex.org/works?filter=author.id:A5052445343,14.0,136.0,RO,True
Laura Fürsich,https://openalex.org/A5094065676,Laura Fürsich,https://api.openalex.org/works?filter=author.id:A5094065676,1.0,2.0,SE,True
Laura Kurek,https://openalex.org/A5034880843,Laura Kurek,https://api.openalex.org/works?filter=author.id:A5034880843,2.0,4.0,,True
Laura Maria Alessandretti,,,,,,,False
Laura Nelson,https://openalex.org/A5111667138,Laura E. Nelson,https://api.openalex.org/works?filter=author.id:A5111667138,12.0,21.0,US,True
Laura P. Leone,https://openalex.org/A5110916062,Laura Pasqua Leone,https://api.openalex.org/works?filter=author.id:A5110916062,1.0,6.0,GB,True
Lauren Rogers,https://openalex.org/A5013076110,Lauren A. Rogers,https://api.openalex.org/works?filter=author.id:A5013076110,25.0,78.0,US,True
Laurent Hébert-Dufresne,https://openalex.org/A5035455593,Laurent Hébert‐Dufresne,https://api.openalex.org/works?filter=author.id:A5035455593,29.0,189.0,US,True
Lav R. Varshney,https://openalex.org/A5065423139,Lav R. Varshney,https://api.openalex.org/works?filter=author.id:A5065423139,33.0,447.0,US,True
Lavinia Dunagan,https://openalex.org/A5062199735,Lavinia Dunagan,https://api.openalex.org/works?filter=author.id:A5062199735,3.0,10.0,US,True
Lechen Zhang,https://openalex.org/A5079952957,Lechen Zhang,https://api.openalex.org/works?filter=author.id:A5079952957,8.0,32.0,FI,True
Leo Ferres,https://openalex.org/A5029805143,Leo Ferres,https://api.openalex.org/works?filter=author.id:A5029805143,17.0,92.0,CL,True
Leon Klingborg,https://openalex.org/A5059922845,Leon Klingborg,https://api.openalex.org/works?filter=author.id:A5059922845,1.0,2.0,SE,True
Leonard Stellbrink,https://openalex.org/A5092430399,Leonard Stellbrink,https://api.openalex.org/works?filter=author.id:A5092430399,1.0,5.0,,True
Leonard Wendering,https://openalex.org/A5118397350,Leonard Wendering,https://api.openalex.org/works?filter=author.id:A5118397350,1.0,6.0,DE,True
Levin Brinkmann,https://openalex.org/A5061514105,Levin Brinkmann,https://api.openalex.org/works?filter=author.id:A5061514105,5.0,15.0,DE,True
Li Zeng,https://openalex.org/A5101499641,Li Zeng,https://api.openalex.org/works?filter=author.id:A5101499641,33.0,117.0,CN,True
Li-Huan Shen,https://openalex.org/A5025980842,Li-Huan Shen,https://api.openalex.org/works?filter=author.id:A5025980842,1.0,1.0,CN,True
Libby Hemphill,https://openalex.org/A5077179813,Libby Hemphill,https://api.openalex.org/works?filter=author.id:A5077179813,23.0,141.0,US,True
Lien-Jung Chang,,,,,,,False
Linda Li,https://openalex.org/A5100614771,Linda Li,https://api.openalex.org/works?filter=author.id:A5100614771,52.0,492.0,CA,True
Lingxin Hao,https://openalex.org/A5072392110,Lingxin Hao,https://api.openalex.org/works?filter=author.id:A5072392110,31.0,110.0,US,True
Linnea Gandhi,https://openalex.org/A5030831197,Katherine L. Milkman,https://api.openalex.org/works?filter=author.id:A5030831197,47.0,180.0,,True
Linus Huang,https://openalex.org/A5017848668,Linus Ta-Lun Huang,https://api.openalex.org/works?filter=author.id:A5017848668,7.0,23.0,HK,True
Lion Wedel,https://openalex.org/A5099112788,Lion Wedel,https://api.openalex.org/works?filter=author.id:A5099112788,1.0,8.0,DE,True
Lisa Merten,https://openalex.org/A5066342421,L. Merten,https://api.openalex.org/works?filter=author.id:A5066342421,19.0,86.0,,True
Lisa Oswald,https://openalex.org/A5072281431,Lisa Oswald,https://api.openalex.org/works?filter=author.id:A5072281431,8.0,27.0,DE,True
Lisa P. Argyle,https://openalex.org/A5070497645,Lisa P. Argyle,https://api.openalex.org/works?filter=author.id:A5070497645,11.0,34.0,,True
Lisette Espin-Noboa,https://openalex.org/A5014548243,Lisette Espín-Noboa,https://api.openalex.org/works?filter=author.id:A5014548243,8.0,27.0,,True
Lisette Sibbald,https://openalex.org/A5094051240,Lisette Sibbald,https://api.openalex.org/works?filter=author.id:A5094051240,1.0,1.0,NL,True
Ljubica Nedelkoska,https://openalex.org/A5036472423,Ljubica Nedelkoska,https://api.openalex.org/works?filter=author.id:A5036472423,8.0,27.0,,True
Lluis Danus,https://openalex.org/A5002382294,Lluís Danús,https://api.openalex.org/works?filter=author.id:A5002382294,3.0,5.0,ES,True
Lorenzo Betti,https://openalex.org/A5013688285,Federico Musciotto,https://api.openalex.org/works?filter=author.id:A5013688285,12.0,44.0,,True
Lorenzo Lucchini,https://openalex.org/A5027019842,Lorenzo Lucchini,https://api.openalex.org/works?filter=author.id:A5027019842,7.0,35.0,,True
Lorenzo Nemati Fard,https://openalex.org/A5096942815,Lorenzo Amir Nemati Fard,https://api.openalex.org/works?filter=author.id:A5096942815,2.0,4.0,,True
Lorien Jasny,https://openalex.org/A5044402220,Lorien Jasny,https://api.openalex.org/works?filter=author.id:A5044402220,18.0,49.0,GB,True
Louis Boucherie,https://openalex.org/A5070569889,Louis Boucherie,https://api.openalex.org/works?filter=author.id:A5070569889,3.0,5.0,DK,True
Luca Gallo,https://openalex.org/A5025764181,Luca Gallo,https://api.openalex.org/works?filter=author.id:A5025764181,13.0,56.0,HU,True
Luca Lazzaro,https://openalex.org/A5026459892,Luca Di Lazzaro,https://api.openalex.org/works?filter=author.id:A5026459892,12.0,22.0,IT,True
Luca Maria Aiello,https://openalex.org/A5034406723,Luca Maria Aiello,https://api.openalex.org/works?filter=author.id:A5034406723,36.0,221.0,IT,True
Luca Maria Pesando,https://openalex.org/A5016780363,Luca Maria Pesando,https://api.openalex.org/works?filter=author.id:A5016780363,16.0,56.0,AE,True
Luca Pappalardo,https://openalex.org/A5068819495,Luca Pappalardo,https://api.openalex.org/works?filter=author.id:A5068819495,33.0,175.0,IT,True
Luca Rossi,https://openalex.org/A5016589479,Luca Rossi,https://api.openalex.org/works?filter=author.id:A5016589479,29.0,238.0,IT,True
Lucas Gautheron,https://openalex.org/A5061836283,Lucas Gautheron,https://api.openalex.org/works?filter=author.id:A5061836283,5.0,17.0,DE,True
Lucas Spierenburg,https://openalex.org/A5061130912,Lucas Spierenburg,https://api.openalex.org/works?filter=author.id:A5061130912,3.0,10.0,NL,True
Lucila Gisele Alvarez Zuzek,https://openalex.org/A5021609298,Lucila G. Alvarez-Zuzek,https://api.openalex.org/works?filter=author.id:A5021609298,8.0,16.0,IT,True
Lucio Vinicius,https://openalex.org/A5049591562,Lucio Vinicius,https://api.openalex.org/works?filter=author.id:A5049591562,24.0,75.0,,True
Lucius Caviola,https://openalex.org/A5040666037,Lucius Caviola,https://api.openalex.org/works?filter=author.id:A5040666037,22.0,107.0,GB,True
Luigi Arminio,https://openalex.org/A5104939473,Luigi Arminio,https://api.openalex.org/works?filter=author.id:A5104939473,2.0,7.0,DK,True
Luis A. Nunes Amaral,https://openalex.org/A5031145083,Heliodoro Tejedor Navarro,https://api.openalex.org/works?filter=author.id:A5031145083,5.0,25.0,US,True
Luis Galárraga,https://openalex.org/A5081390951,Luis Galárraga,https://api.openalex.org/works?filter=author.id:A5081390951,14.0,74.0,FR,True
Luke Stephens,https://openalex.org/A5063911718,Moira Tait,https://api.openalex.org/works?filter=author.id:A5063911718,5.0,8.0,GB,True
Lunan Zhao,https://openalex.org/A5032193396,Lunan Zhao,https://api.openalex.org/works?filter=author.id:A5032193396,3.0,3.0,CN,True
Lusha Zhu,https://openalex.org/A5088453666,Andrew S. Kayser,https://api.openalex.org/works?filter=author.id:A5088453666,24.0,76.0,US,True
Lydia T. Liu,https://openalex.org/A5017596078,Lydia T. Liu,https://api.openalex.org/works?filter=author.id:A5017596078,7.0,29.0,US,True
Lyle Ungar,https://openalex.org/A5044944954,Lyle Ungar,https://api.openalex.org/works?filter=author.id:A5044944954,87.0,653.0,,True
MOHAMMAD BELAL,https://openalex.org/A5066953933,Mohammad Belal,https://api.openalex.org/works?filter=author.id:A5066953933,16.0,94.0,GB,True
Maarten Sap,https://openalex.org/A5015128745,Maarten Sap,https://api.openalex.org/works?filter=author.id:A5015128745,35.0,187.0,US,True
Magdalena Wojcieszak,https://openalex.org/A5044652655,Magdalena Wojcieszak,https://api.openalex.org/works?filter=author.id:A5044652655,39.0,177.0,PL,True
Maged Mortaga,https://openalex.org/A5072882377,Maged Mortaga,https://api.openalex.org/works?filter=author.id:A5072882377,1.0,1.0,DE,True
Maggie Harrington,https://openalex.org/A5084552686,Maggie Harrington,https://api.openalex.org/works?filter=author.id:A5084552686,3.0,5.0,US,True
Maggie Macdonald,https://openalex.org/A5102925288,Margaret Y. MacDonald,https://api.openalex.org/works?filter=author.id:A5102925288,16.0,80.0,CA,True
Magy El-Nasr,https://openalex.org/A5087676774,Magy Seif El‐Nasr,https://api.openalex.org/works?filter=author.id:A5087676774,32.0,267.0,US,True
Malik Salman,https://openalex.org/A5047866496,AbdulMalik S. Al‐Salman,https://api.openalex.org/works?filter=author.id:A5047866496,25.0,125.0,SA,True
Malte Reichelt,https://openalex.org/A5013785466,Malte Reichelt,https://api.openalex.org/works?filter=author.id:A5013785466,9.0,32.0,DE,True
Manoel Horta Ribeiro,https://openalex.org/A5011195481,Manoel Horta Ribeiro,https://api.openalex.org/works?filter=author.id:A5011195481,18.0,123.0,,True
Manon Delvaux,https://openalex.org/A5117102208,Manon Delvaux,https://api.openalex.org/works?filter=author.id:A5117102208,0.0,2.0,,True
Manon Lilott Kempermann,,,,,,,False
Manuel Holz,https://openalex.org/A5029472989,Manuel Holz,https://api.openalex.org/works?filter=author.id:A5029472989,4.0,10.0,DE,True
Manuel S. Mariani,https://openalex.org/A5001360941,Manuel Sebastian Mariani,https://api.openalex.org/works?filter=author.id:A5001360941,14.0,65.0,CH,True
Manuel Tonneau,https://openalex.org/A5003730904,Manuel Tonneau,https://api.openalex.org/works?filter=author.id:A5003730904,3.0,21.0,,True
Maosong Sun,https://openalex.org/A5046448314,Maosong Sun,https://api.openalex.org/works?filter=author.id:A5046448314,84.0,830.0,CN,True
Mar Canet Sola,https://openalex.org/A5030086247,Mar Canet Solà,https://api.openalex.org/works?filter=author.id:A5030086247,7.0,37.0,DE,True
MarYam Hamedani,https://openalex.org/A5005475114,MarYam G. Hamedani,https://api.openalex.org/works?filter=author.id:A5005475114,6.0,19.0,,True
Marc Keuschnigg,https://openalex.org/A5058700879,Marc Keuschnigg,https://api.openalex.org/works?filter=author.id:A5058700879,17.0,76.0,,True
Marcel H Schubert,https://openalex.org/A5029095817,Marcel H. Schubert,https://api.openalex.org/works?filter=author.id:A5029095817,1.0,1.0,DE,True
Marcel Kappes,https://openalex.org/A5018152308,M. Zoll,https://api.openalex.org/works?filter=author.id:A5018152308,53.0,115.0,,True
Marcel Moran,https://openalex.org/A5002619801,Marcel Moran,https://api.openalex.org/works?filter=author.id:A5002619801,8.0,139.0,,True
Marco Viviani,https://openalex.org/A5074645479,Marco Viviani,https://api.openalex.org/works?filter=author.id:A5074645479,24.0,137.0,IT,True
Margaret Roberts,https://openalex.org/A5082742221,Margaret E. Roberts,https://api.openalex.org/works?filter=author.id:A5082742221,38.0,207.0,US,True
Maria Antoniak,https://openalex.org/A5001225581,Maria Antoniak,https://api.openalex.org/works?filter=author.id:A5001225581,8.0,50.0,US,True
Maria Brandén,https://openalex.org/A5022660208,Maria Brandén,https://api.openalex.org/works?filter=author.id:A5022660208,20.0,62.0,SE,True
Maria Cucciniello,https://openalex.org/A5041723151,Maria Cucciniello,https://api.openalex.org/works?filter=author.id:A5041723151,24.0,86.0,IT,True
Maria Leonor Pacheco,https://openalex.org/A5005560875,María Leonor Pacheco,https://api.openalex.org/works?filter=author.id:A5005560875,8.0,40.0,US,True
Maria Nareklishvili,https://openalex.org/A5001018458,Maria Nareklishvili,https://api.openalex.org/works?filter=author.id:A5001018458,2.0,8.0,NO,True
Maria Sahakyan,https://openalex.org/A5051740711,Maria Sahakyan,https://api.openalex.org/works?filter=author.id:A5051740711,2.0,4.0,AE,True
Maria Skeppstedt,https://openalex.org/A5065382850,Manfred Stede,https://api.openalex.org/works?filter=author.id:A5065382850,29.0,256.0,US,True
Maria Teleki,https://openalex.org/A5093104412,Maria Teleki,https://api.openalex.org/works?filter=author.id:A5093104412,2.0,11.0,,True
Mariana Macedo,https://openalex.org/A5091775042,Mariana Petaccia de Macêdo,https://api.openalex.org/works?filter=author.id:A5091775042,21.0,143.0,BR,True
Marilena Hohmann,https://openalex.org/A5012745533,Marilena Hohmann,https://api.openalex.org/works?filter=author.id:A5012745533,1.0,3.0,DK,True
Mario Castro Ponce,https://openalex.org/A5002816287,Mario Castro,https://api.openalex.org/works?filter=author.id:A5002816287,33.0,177.0,US,True
Mario Molina,https://openalex.org/A5103473790,Mario J. Molina,https://api.openalex.org/works?filter=author.id:A5103473790,82.0,368.0,US,True
Marion Fourcade,https://openalex.org/A5064154638,Marion Fourcade,https://api.openalex.org/works?filter=author.id:A5064154638,31.0,113.0,US,True
Marion I. van den Heuvel,https://openalex.org/A5018067682,Marion I. van den Heuvel,https://api.openalex.org/works?filter=author.id:A5018067682,25.0,82.0,NL,True
Marjolijn Das,https://openalex.org/A5047436850,Marjolijn Das,https://api.openalex.org/works?filter=author.id:A5047436850,16.0,30.0,NL,True
Mark Kennedy,https://openalex.org/A5040846333,Mark Kennedy,https://api.openalex.org/works?filter=author.id:A5040846333,24.0,192.0,GB,True
Mark Mets,https://openalex.org/A5066107153,Ralph C. Eagle,https://api.openalex.org/works?filter=author.id:A5066107153,65.0,515.0,US,True
Mark Verhagen,https://openalex.org/A5000313412,Mark D. Verhagen,https://api.openalex.org/works?filter=author.id:A5000313412,11.0,39.0,GB,True
Mark Whiting,https://openalex.org/A5109996006,M. C. Whiting,https://api.openalex.org/works?filter=author.id:A5109996006,32.0,208.0,US,True
Marko Čuljak,https://openalex.org/A5023341808,Marko Čuljak,https://api.openalex.org/works?filter=author.id:A5023341808,1.0,10.0,,True
Markus Bo Pettersson,,,,,,,False
Markus Buehner,https://openalex.org/A5001528235,Markus Buehner,https://api.openalex.org/works?filter=author.id:A5001528235,7.0,16.0,,True
Markus Strohmaier,https://openalex.org/A5071422618,Markus Strohmaier,https://api.openalex.org/works?filter=author.id:A5071422618,36.0,334.0,DE,True
Marlene Lutz,https://openalex.org/A5033848785,Marlene Lutz,https://api.openalex.org/works?filter=author.id:A5033848785,3.0,13.0,,True
Marshall Van Alstyne,https://openalex.org/A5086112254,Marshall Van Alstyne,https://api.openalex.org/works?filter=author.id:A5086112254,39.0,162.0,US,True
Marta C. Gonzalez,https://openalex.org/A5111672074,Marta C. González,https://api.openalex.org/works?filter=author.id:A5111672074,55.0,224.0,US,True
